,time,point_idx,ten9_comp,Total Stress,S3 Magnitude
193514,93636280.0,89,yz,58172.918,-8.305537e+07
193515,93636280.0,89,zx,-25760.205,-8.305537e+07
193516,93636280.0,89,zy,58172.918,-8.305537e+07
193517,93636280.0,89,zz,-9.48735e+07,-8.305537e+07
193518,93636280.0,90,xx,-8.326392e+07,-8.3121064e+07
193519,93636280.0,90,xy,13508.657,-8.3121064e+07
193520,93636280.0,90,xz,-36719.61,-8.3121064e+07
193521,93636280.0,90,yx,13508.657,-8.3121064e+07
193522,93636280.0,90,yy,-8.3122424e+07,-8.3121064e+07
193523,93636280.0,90,yz,33950.375,-8.3121064e+07
193524,93636280.0,90,zx,-36719.61,-8.3121064e+07
193525,93636280.0,90,zy,33950.375,-8.3121064e+07
193526,93636280.0,90,zz,-9.490341e+07,-8.3121064e+07
193527,93636280.0,91,xx,-8.33312e+07,-8.321767e+07
193528,93636280.0,91,xy,15242.754,-8.321767e+07
193529,93636280.0,91,xz,-94311.164,-8.321767e+07
193530,93636280.0,91,yx,15242.754,-8.321767e+07
193531,93636280.0,91,yy,-8.32199e+07,-8.321767e+07
193532,93636280.0,91,yz,58987.785,-8.321767e+07
193533,93636280.0,91,zx,-94311.164,-8.321767e+07
193534,93636280.0,91,zy,58987.785,-8.321767e+07
193535,93636280.0,91,zz,-9.500045e+07,-8.321767e+07
193536,93636280.0,92,xx,-8.345255e+07,-8.330437e+07
193537,93636280.0,92,xy,14155.937,-8.330437e+07
193538,93636280.0,92,xz,-88133.53,-8.330437e+07
193539,93636280.0,92,yx,14155.937,-8.330437e+07
193540,93636280.0,92,yy,-8.330585e+07,-8.330437e+07
193541,93636280.0,92,yz,46708.49,-8.330437e+07
193542,93636280.0,92,zx,-88133.53,-8.330437e+07
193543,93636280.0,92,zy,46708.49,-8.330437e+07
193544,93636280.0,92,zz,-9.5064104e+07,-8.330437e+07
193545,93636280.0,93,xx,-8.353453e+07,-8.334351e+07
193546,93636280.0,93,xy,9913.981,-8.334351e+07
193547,93636280.0,93,xz,-85080.516,-8.334351e+07
193548,93636280.0,93,yx,9913.981,-8.334351e+07
193549,93636280.0,93,yy,-8.3344216e+07,-8.334351e+07
193550,93636280.0,93,yz,51688.73,-8.334351e+07
193551,93636280.0,93,zx,-85080.516,-8.334351e+07
193552,93636280.0,93,zy,51688.73,-8.334351e+07
193553,93636280.0,93,zz,-9.508512e+07,-8.334351e+07
193554,93636280.0,94,xx,-8.360239e+07,-8.344576e+07
193555,93636280.0,94,xy,2450.1575,-8.344576e+07
193556,93636280.0,94,xz,-71107.46,-8.344576e+07
193557,93636280.0,94,yx,2450.1575,-8.344576e+07
193558,93636280.0,94,yy,-8.34459e+07,-8.344576e+07
193559,93636280.0,94,yz,35367.93,-8.344576e+07
193560,93636280.0,94,zx,-71107.46,-8.344576e+07
193561,93636280.0,94,zy,35367.93,-8.344576e+07
193562,93636280.0,94,zz,-9.5080504e+07,-8.344576e+07
193563,93636280.0,95,xx,-8.3639704e+07,-8.346996e+07
193564,93636280.0,95,xy,2764.3535,-8.346996e+07
193565,93636280.0,95,xz,-46628.71,-8.346996e+07
193566,93636280.0,95,yx,2764.3535,-8.346996e+07
193567,93636280.0,95,yy,-8.347005e+07,-8.346996e+07
193568,93636280.0,95,yz,22734.463,-8.346996e+07
193569,93636280.0,95,zx,-46628.71,-8.346996e+07
193570,93636280.0,95,zy,22734.463,-8.346996e+07
193571,93636280.0,95,zz,-9.505687e+07,-8.346996e+07
193572,93636280.0,96,xx,-8.367551e+07,-8.351561e+07
193573,93636280.0,96,xy,-3938.1575,-8.351561e+07
193574,93636280.0,96,xz,-10122.352,-8.351561e+07
193575,93636280.0,96,yx,-3938.1575,-8.351561e+07
193576,93636280.0,96,yy,-8.351575e+07,-8.351561e+07
193577,93636280.0,96,yz,24235.42,-8.351561e+07
193578,93636280.0,96,zx,-10122.352,-8.351561e+07
193579,93636280.0,96,zy,24235.42,-8.351561e+07
193580,93636280.0,96,zz,-9.500701e+07,-8.351561e+07
193581,93636280.0,97,xx,-8.374787e+07,-8.358031e+07
193582,93636280.0,97,xy,12605.795,-8.358031e+07
193583,93636280.0,97,xz,-64260.05,-8.358031e+07
193584,93636280.0,97,yx,12605.795,-8.358031e+07
193585,93636280.0,97,yy,-8.3581384e+07,-8.358031e+07
193586,93636280.0,97,yz,42978.945,-8.358031e+07
193587,93636280.0,97,zx,-64260.05,-8.358031e+07
193588,93636280.0,97,zy,42978.945,-8.358031e+07
193589,93636280.0,97,zz,-9.51177e+07,-8.358031e+07
193590,93636280.0,98,xx,-8.387204e+07,-8.370666e+07
193591,93636280.0,98,xy,6288.6865,-8.370666e+07
193592,93636280.0,98,xz,-66024.875,-8.370666e+07
193593,93636280.0,98,yx,6288.6865,-8.370666e+07
193594,93636280.0,98,yy,-8.370697e+07,-8.370666e+07
193595,93636280.0,98,yz,31492.316,-8.370666e+07
193596,93636280.0,98,zx,-66024.875,-8.370666e+07
193597,93636280.0,98,zy,31492.316,-8.370666e+07
193598,93636280.0,98,zz,-9.523655e+07,-8.370666e+07
193599,93636280.0,99,xx,-8.3977896e+07,-8.379787e+07
193600,93636280.0,99,xy,-1432.2816,-8.379787e+07
193601,93636280.0,99,xz,-69350.414,-8.379787e+07
193602,93636280.0,99,yx,-1432.2816,-8.379787e+07
193603,93636280.0,99,yy,-8.379796e+07,-8.379787e+07
193604,93636280.0,99,yz,29498.3,-8.379787e+07
193605,93636280.0,99,zx,-69350.414,-8.379787e+07
193606,93636280.0,99,zy,29498.3,-8.379787e+07
193607,93636280.0,99,zz,-9.533057e+07,-8.379787e+07
193608,93636280.0,100,xx,-8.40969e+07,-8.391002e+07
193609,93636280.0,100,xy,-5446.511,-8.391002e+07
193610,93636280.0,100,xz,-87132.9,-8.391002e+07
193611,93636280.0,100,yx,-5446.511,-8.391002e+07
193612,93636280.0,100,yy,-8.391021e+07,-8.391002e+07
193613,93636280.0,100,yz,17422.664,-8.391002e+07
193614,93636280.0,100,zx,-87132.9,-8.391002e+07
193615,93636280.0,100,zy,17422.664,-8.391002e+07
193616,93636280.0,100,zz,-9.5366056e+07,-8.391002e+07
193617,94136280.0,0,xx,-7.924099e+07,-7.924058e+07
193618,94136280.0,0,xy,-2.900294e-10,-7.924058e+07
193619,94136280.0,0,xz,-65143.445,-7.924058e+07
193620,94136280.0,0,yx,-2.900294e-10,-7.924058e+07
193621,94136280.0,0,yy,-7.924181e+07,-7.924058e+07
193622,94136280.0,0,yz,-67401.76,-7.924058e+07
193623,94136280.0,0,zx,-65143.445,-7.924058e+07
193624,94136280.0,0,zy,-67401.76,-7.924058e+07
193625,94136280.0,0,zz,-9.3287464e+07,-7.924058e+07
193626,94136280.0,1,xx,-7.916742e+07,-7.916686e+07
193627,94136280.0,1,xy,2943.4365,-7.916686e+07
193628,94136280.0,1,xz,-31946.95,-7.916686e+07
193629,94136280.0,1,yx,2943.4365,-7.916686e+07
193630,94136280.0,1,yy,-7.918391e+07,-7.916686e+07
193631,94136280.0,1,yz,26321.352,-7.916686e+07
193632,94136280.0,1,zx,-31946.95,-7.916686e+07
193633,94136280.0,1,zy,26321.352,-7.916686e+07
193634,94136280.0,1,zz,-9.312812e+07,-7.916686e+07
193635,94136280.0,2,xx,-7.910695e+07,-7.9083e+07
193636,94136280.0,2,xy,1727.4872,-7.9083e+07
193637,94136280.0,2,xz,-11949.349,-7.9083e+07
193638,94136280.0,2,yx,1727.4872,-7.9083e+07
193639,94136280.0,2,yy,-7.908355e+07,-7.9083e+07
193640,94136280.0,2,yz,77526.445,-7.9083e+07
193641,94136280.0,2,zx,-11949.349,-7.9083e+07
193642,94136280.0,2,zy,77526.445,-7.9083e+07
193643,94136280.0,2,zz,-9.290081e+07,-7.9083e+07
193644,94136280.0,3,xx,-7.918442e+07,-7.906889e+07
193645,94136280.0,3,xy,-12892.324,-7.906889e+07
193646,94136280.0,3,xz,18079.13,-7.906889e+07
193647,94136280.0,3,yx,-12892.324,-7.906889e+07
193648,94136280.0,3,yy,-7.907212e+07,-7.906889e+07
193649,94136280.0,3,yz,159407.92,-7.906889e+07
193650,94136280.0,3,zx,18079.13,-7.906889e+07
193651,94136280.0,3,zy,159407.92,-7.906889e+07
193652,94136280.0,3,zz,-9.290105e+07,-7.906889e+07
193653,94136280.0,4,xx,-7.933101e+07,-7.918745e+07
193654,94136280.0,4,xy,3303.9,-7.918745e+07
193655,94136280.0,4,xz,-18858.385,-7.918745e+07
193656,94136280.0,4,yx,3303.9,-7.918745e+07
193657,94136280.0,4,yy,-7.919004e+07,-7.918745e+07
193658,94136280.0,4,yz,187808.02,-7.918745e+07
193659,94136280.0,4,zx,-18858.385,-7.918745e+07
193660,94136280.0,4,zy,187808.02,-7.918745e+07
193661,94136280.0,4,zz,-9.314546e+07,-7.918745e+07
193662,94136280.0,5,xx,-7.950119e+07,-7.928431e+07
193663,94136280.0,5,xy,15144.782,-7.928431e+07
193664,94136280.0,5,xz,-33443.83,-7.928431e+07
193665,94136280.0,5,yx,15144.782,-7.928431e+07
193666,94136280.0,5,yy,-7.929002e+07,-7.928431e+07
193667,94136280.0,5,yz,258009.88,-7.928431e+07
193668,94136280.0,5,zx,-33443.83,-7.928431e+07
193669,94136280.0,5,zy,258009.88,-7.928431e+07
193670,94136280.0,5,zz,-9.335047e+07,-7.928431e+07
193671,94136280.0,6,xx,-7.9573e+07,-7.92866e+07
193672,94136280.0,6,xy,1452.436,-7.92866e+07
193673,94136280.0,6,xz,-1548.1975,-7.92866e+07
193674,94136280.0,6,yx,1452.436,-7.92866e+07
193675,94136280.0,6,yy,-7.928936e+07,-7.92866e+07
193676,94136280.0,6,yz,198380.19,-7.92866e+07
193677,94136280.0,6,zx,-1548.1975,-7.92866e+07
193678,94136280.0,6,zy,198380.19,-7.92866e+07
193679,94136280.0,6,zz,-9.3593816e+07,-7.92866e+07
193680,94136280.0,7,xx,-7.9728936e+07,-7.949469e+07
193681,94136280.0,7,xy,11614.021,-7.949469e+07
193682,94136280.0,7,xz,16411.512,-7.949469e+07
193683,94136280.0,7,yx,11614.021,-7.949469e+07
193684,94136280.0,7,yy,-7.950051e+07,-7.949469e+07
193685,94136280.0,7,yz,272473.3,-7.949469e+07
193686,94136280.0,7,zx,16411.512,-7.949469e+07
193687,94136280.0,7,zy,272473.3,-7.949469e+07
193688,94136280.0,7,zz,-9.374369e+07,-7.949469e+07
193689,94136280.0,8,xx,-7.975078e+07,-7.948555e+07
193690,94136280.0,8,xy,10413.312,-7.948555e+07
193691,94136280.0,8,xz,4182.039,-7.948555e+07
193692,94136280.0,8,yx,10413.312,-7.948555e+07
193693,94136280.0,8,yy,-7.949204e+07,-7.948555e+07
193694,94136280.0,8,yz,294465.78,-7.948555e+07
193695,94136280.0,8,zx,4182.039,-7.948555e+07
193696,94136280.0,8,zy,294465.78,-7.948555e+07
193697,94136280.0,8,zz,-9.375579e+07,-7.948555e+07
193698,94136280.0,9,xx,-7.97291e+07,-7.94711e+07
193699,94136280.0,9,xy,-4623.12,-7.94711e+07
193700,94136280.0,9,xz,42612.71,-7.94711e+07
193701,94136280.0,9,yx,-4623.12,-7.94711e+07
193702,94136280.0,9,yy,-7.947828e+07,-7.94711e+07
193703,94136280.0,9,yz,317938.9,-7.94711e+07
193704,94136280.0,9,zx,42612.71,-7.94711e+07
193705,94136280.0,9,zy,317938.9,-7.94711e+07
193706,94136280.0,9,zz,-9.365762e+07,-7.94711e+07
193707,94136280.0,10,xx,-7.9786456e+07,-7.953137e+07
193708,94136280.0,10,xy,-4724.1743,-7.953137e+07
193709,94136280.0,10,xz,27641.877,-7.953137e+07
193710,94136280.0,10,yx,-4724.1743,-7.953137e+07
193711,94136280.0,10,yy,-7.953861e+07,-7.953137e+07
193712,94136280.0,10,yz,318980.44,-7.953137e+07
193713,94136280.0,10,zx,27641.877,-7.953137e+07
193714,94136280.0,10,zy,318980.44,-7.953137e+07
193715,94136280.0,10,zz,-9.371971e+07,-7.953137e+07
193716,94136280.0,11,xx,-7.98542e+07,-7.9583624e+07
193717,94136280.0,11,xy,3599.3142,-7.9583624e+07
193718,94136280.0,11,xz,-4212.774,-7.9583624e+07
193719,94136280.0,11,yx,3599.3142,-7.9583624e+07
193720,94136280.0,11,yy,-7.959118e+07,-7.9583624e+07
193721,94136280.0,11,yz,326211.06,-7.9583624e+07
193722,94136280.0,11,zx,-4212.774,-7.9583624e+07
193723,94136280.0,11,zy,326211.06,-7.9583624e+07
193724,94136280.0,11,zz,-9.374525e+07,-7.9583624e+07
193725,94136280.0,12,xx,-7.992494e+07,-7.965657e+07
193726,94136280.0,12,xy,1644.4753,-7.965657e+07
193727,94136280.0,12,xz,-27285.361,-7.965657e+07
193728,94136280.0,12,yx,1644.4753,-7.965657e+07
193729,94136280.0,12,yy,-7.966549e+07,-7.965657e+07
193730,94136280.0,12,yz,356517.38,-7.965657e+07
193731,94136280.0,12,zx,-27285.361,-7.965657e+07
193732,94136280.0,12,zy,356517.38,-7.965657e+07
193733,94136280.0,12,zz,-9.390318e+07,-7.965657e+07
193734,94136280.0,13,xx,-8.003961e+07,-7.9783304e+07
193735,94136280.0,13,xy,9194.094,-7.9783304e+07
193736,94136280.0,13,xz,-49394.754,-7.9783304e+07
193737,94136280.0,13,yx,9194.094,-7.9783304e+07
193738,94136280.0,13,yy,-7.9792424e+07,-7.9783304e+07
193739,94136280.0,13,yz,356172.12,-7.9783304e+07
193740,94136280.0,13,zx,-49394.754,-7.9783304e+07
193741,94136280.0,13,zy,356172.12,-7.9783304e+07
193742,94136280.0,13,zz,-9.4079784e+07,-7.9783304e+07
193743,94136280.0,14,xx,-8.014706e+07,-7.99024e+07
193744,94136280.0,14,xy,16743.713,-7.99024e+07
193745,94136280.0,14,xz,-71504.14,-7.99024e+07
193746,94136280.0,14,yx,16743.713,-7.99024e+07
193747,94136280.0,14,yy,-7.991214e+07,-7.99024e+07
193748,94136280.0,14,yz,355826.88,-7.99024e+07
193749,94136280.0,14,zx,-71504.14,-7.99024e+07
193750,94136280.0,14,zy,355826.88,-7.99024e+07
193751,94136280.0,14,zz,-9.424917e+07,-7.99024e+07
193752,94136280.0,15,xx,-8.020462e+07,-7.990822e+07
193753,94136280.0,15,xy,10608.202,-7.990822e+07
193754,94136280.0,15,xz,-74319.125,-7.990822e+07
193755,94136280.0,15,yx,10608.202,-7.990822e+07
193756,94136280.0,15,yy,-7.9916376e+07,-7.990822e+07
193757,94136280.0,15,yz,337713.8,-7.990822e+07
193758,94136280.0,15,zx,-74319.125,-7.990822e+07
193759,94136280.0,15,zy,337713.8,-7.990822e+07
193760,94136280.0,15,zz,-9.436539e+07,-7.990822e+07
193761,94136280.0,16,xx,-8.021377e+07,-7.998034e+07
193762,94136280.0,16,xy,-3971.2314,-7.998034e+07
193763,94136280.0,16,xz,-88446.16,-7.998034e+07
193764,94136280.0,16,yx,-3971.2314,-7.998034e+07
193765,94136280.0,16,yy,-7.998635e+07,-7.998034e+07
193766,94136280.0,16,yz,289636.28,-7.998034e+07
193767,94136280.0,16,zx,-88446.16,-7.998034e+07
193768,94136280.0,16,zy,289636.28,-7.998034e+07
193769,94136280.0,16,zz,-9.426767e+07,-7.998034e+07
193770,94136280.0,17,xx,-8.019063e+07,-7.9953304e+07
193771,94136280.0,17,xy,-2682.5906,-7.9953304e+07
193772,94136280.0,17,xz,-52699.82,-7.9953304e+07
193773,94136280.0,17,yx,-2682.5906,-7.9953304e+07
193774,94136280.0,17,yy,-7.996034e+07,-7.9953304e+07
193775,94136280.0,17,yz,314750.3,-7.9953304e+07
193776,94136280.0,17,zx,-52699.82,-7.9953304e+07
193777,94136280.0,17,zy,314750.3,-7.9953304e+07
193778,94136280.0,17,zz,-9.4172616e+07,-7.9953304e+07
193779,94136280.0,18,xx,-8.016021e+07,-7.991723e+07
193780,94136280.0,18,xy,-751.0163,-7.991723e+07
193781,94136280.0,18,xz,242.30501,-7.991723e+07
193782,94136280.0,18,yx,-751.0163,-7.991723e+07
193783,94136280.0,18,yy,-7.9924776e+07,-7.991723e+07
193784,94136280.0,18,yz,326364.44,-7.991723e+07
193785,94136280.0,18,zx,242.30501,-7.991723e+07
193786,94136280.0,18,zy,326364.44,-7.991723e+07
193787,94136280.0,18,zz,-9.404077e+07,-7.991723e+07
193788,94136280.0,19,xx,-8.016059e+07,-7.995292e+07
193789,94136280.0,19,xy,6989.5283,-7.995292e+07
193790,94136280.0,19,xz,-28621.01,-7.995292e+07
193791,94136280.0,19,yx,6989.5283,-7.995292e+07
193792,94136280.0,19,yy,-7.9961e+07,-7.995292e+07
193793,94136280.0,19,yz,333824.75,-7.995292e+07
193794,94136280.0,19,zx,-28621.01,-7.995292e+07
193795,94136280.0,19,zy,333824.75,-7.995292e+07
193796,94136280.0,19,zz,-9.40868e+07,-7.995292e+07
193797,94136280.0,20,xx,-8.019751e+07,-7.999828e+07
193798,94136280.0,20,xy,3701.6152,-7.999828e+07
193799,94136280.0,20,xz,-44398.52,-7.999828e+07
193800,94136280.0,20,yx,3701.6152,-7.999828e+07
193801,94136280.0,20,yy,-8.00067e+07,-7.999828e+07
193802,94136280.0,20,yz,344304.28,-7.999828e+07
193803,94136280.0,20,zx,-44398.52,-7.999828e+07
193804,94136280.0,20,zy,344304.28,-7.999828e+07
193805,94136280.0,20,zz,-9.412612e+07,-7.999828e+07
193806,94136280.0,21,xx,-8.025058e+07,-8.0063224e+07
193807,94136280.0,21,xy,1081.766,-8.0063224e+07
193808,94136280.0,21,xz,-39435.008,-8.0063224e+07
193809,94136280.0,21,yx,1081.766,-8.0063224e+07
193810,94136280.0,21,yy,-8.007016e+07,-8.0063224e+07
193811,94136280.0,21,yz,312975.75,-8.0063224e+07
193812,94136280.0,21,zx,-39435.008,-8.0063224e+07
193813,94136280.0,21,zy,312975.75,-8.0063224e+07
193814,94136280.0,21,zz,-9.418037e+07,-8.0063224e+07
193815,94136280.0,22,xx,-8.0291096e+07,-8.009915e+07
193816,94136280.0,22,xy,203.85773,-8.009915e+07
193817,94136280.0,22,xz,-31210.764,-8.009915e+07
193818,94136280.0,22,yx,203.85773,-8.009915e+07
193819,94136280.0,22,yy,-8.010582e+07,-8.009915e+07
193820,94136280.0,22,yz,306473.44,-8.009915e+07
193821,94136280.0,22,zx,-31210.764,-8.009915e+07
193822,94136280.0,22,zy,306473.44,-8.009915e+07
193823,94136280.0,22,zz,-9.419356e+07,-8.009915e+07
193824,94136280.0,23,xx,-8.033161e+07,-8.013508e+07
193825,94136280.0,23,xy,-674.0505,-8.013508e+07
193826,94136280.0,23,xz,-22986.52,-8.013508e+07
193827,94136280.0,23,yx,-674.0505,-8.013508e+07
193828,94136280.0,23,yy,-8.014148e+07,-8.013508e+07
193829,94136280.0,23,yz,299971.12,-8.013508e+07
193830,94136280.0,23,zx,-22986.52,-8.013508e+07
193831,94136280.0,23,zy,299971.12,-8.013508e+07
193832,94136280.0,23,zz,-9.420676e+07,-8.013508e+07
193833,94136280.0,24,xx,-8.03743e+07,-8.016467e+07
193834,94136280.0,24,xy,-4148.0044,-8.016467e+07
193835,94136280.0,24,xz,-2396.4739,-8.016467e+07
193836,94136280.0,24,yx,-4148.0044,-8.016467e+07
193837,94136280.0,24,yy,-8.017146e+07,-8.016467e+07
193838,94136280.0,24,yz,306668.56,-8.016467e+07
193839,94136280.0,24,zx,-2396.4739,-8.016467e+07
193840,94136280.0,24,zy,306668.56,-8.016467e+07
193841,94136280.0,24,zz,-9.419666e+07,-8.016467e+07
193842,94136280.0,25,xx,-8.0417096e+07,-8.021898e+07
193843,94136280.0,25,xy,-642.48645,-8.021898e+07
193844,94136280.0,25,xz,-12796.872,-8.021898e+07
193845,94136280.0,25,yx,-642.48645,-8.021898e+07
193846,94136280.0,25,yy,-8.022592e+07,-8.021898e+07
193847,94136280.0,25,yz,312043.06,-8.021898e+07
193848,94136280.0,25,zx,-12796.872,-8.021898e+07
193849,94136280.0,25,zy,312043.06,-8.021898e+07
193850,94136280.0,25,zz,-9.424898e+07,-8.021898e+07
193851,94136280.0,26,xx,-8.044419e+07,-8.0254584e+07
193852,94136280.0,26,xy,2499.1255,-8.0254584e+07
193853,94136280.0,26,xz,-19022.174,-8.0254584e+07
193854,94136280.0,26,yx,2499.1255,-8.0254584e+07
193855,94136280.0,26,yy,-8.02611e+07,-8.0254584e+07
193856,94136280.0,26,yz,301714.47,-8.0254584e+07
193857,94136280.0,26,zx,-19022.174,-8.0254584e+07
193858,94136280.0,26,zy,301714.47,-8.0254584e+07
193859,94136280.0,26,zz,-9.4270776e+07,-8.0254584e+07
193860,94136280.0,27,xx,-8.045885e+07,-8.027704e+07
193861,94136280.0,27,xy,5685.6777,-8.027704e+07
193862,94136280.0,27,xz,-35815.37,-8.027704e+07
193863,94136280.0,27,yx,5685.6777,-8.027704e+07
193864,94136280.0,27,yy,-8.0282744e+07,-8.027704e+07
193865,94136280.0,27,yz,279562.56,-8.027704e+07
193866,94136280.0,27,zx,-35815.37,-8.027704e+07
193867,94136280.0,27,zy,279562.56,-8.027704e+07
193868,94136280.0,27,zz,-9.430353e+07,-8.027704e+07
193869,94136280.0,28,xx,-8.048136e+07,-8.0312104e+07
193870,94136280.0,28,xy,143.68855,-8.0312104e+07
193871,94136280.0,28,xz,-31978.637,-8.0312104e+07
193872,94136280.0,28,yx,143.68855,-8.0312104e+07
193873,94136280.0,28,yy,-8.031756e+07,-8.0312104e+07
193874,94136280.0,28,yz,276166.38,-8.0312104e+07
193875,94136280.0,28,zx,-31978.637,-8.0312104e+07
193876,94136280.0,28,zy,276166.38,-8.0312104e+07
193877,94136280.0,28,zz,-9.429606e+07,-8.0312104e+07
193878,94136280.0,29,xx,-8.051069e+07,-8.0360296e+07
193879,94136280.0,29,xy,-6137.499,-8.0360296e+07
193880,94136280.0,29,xz,-34567.477,-8.0360296e+07
193881,94136280.0,29,yx,-6137.499,-8.0360296e+07
193882,94136280.0,29,yy,-8.03664e+07,-8.0360296e+07
193883,94136280.0,29,yz,284238.03,-8.0360296e+07
193884,94136280.0,29,zx,-34567.477,-8.0360296e+07
193885,94136280.0,29,zy,284238.03,-8.0360296e+07
193886,94136280.0,29,zz,-9.430696e+07,-8.0360296e+07
193887,94136280.0,30,xx,-8.0540024e+07,-8.0407784e+07
193888,94136280.0,30,xy,-12418.687,-8.0407784e+07
193889,94136280.0,30,xz,-37156.32,-8.0407784e+07
193890,94136280.0,30,yx,-12418.687,-8.0407784e+07
193891,94136280.0,30,yy,-8.041525e+07,-8.0407784e+07
193892,94136280.0,30,yz,292309.7,-8.0407784e+07
193893,94136280.0,30,zx,-37156.32,-8.0407784e+07
193894,94136280.0,30,zy,292309.7,-8.0407784e+07
193895,94136280.0,30,zz,-9.431785e+07,-8.0407784e+07
193896,94136280.0,31,xx,-8.064051e+07,-8.049836e+07
193897,94136280.0,31,xy,-1722.5367,-8.049836e+07
193898,94136280.0,31,xz,-47141.586,-8.049836e+07
193899,94136280.0,31,yx,-1722.5367,-8.049836e+07
193900,94136280.0,31,yy,-8.050401e+07,-8.049836e+07
193901,94136280.0,31,yz,280296.06,-8.049836e+07
193902,94136280.0,31,zx,-47141.586,-8.049836e+07
193903,94136280.0,31,zy,280296.06,-8.049836e+07
193904,94136280.0,31,zz,-9.4528504e+07,-8.049836e+07
193905,94136280.0,32,xx,-8.073608e+07,-8.059254e+07
193906,94136280.0,32,xy,-3416.4036,-8.059254e+07
193907,94136280.0,32,xz,-56656.65,-8.059254e+07
193908,94136280.0,32,yx,-3416.4036,-8.059254e+07
193909,94136280.0,32,yy,-8.059861e+07,-8.059254e+07
193910,94136280.0,32,yz,288699.9,-8.059254e+07
193911,94136280.0,32,zx,-56656.65,-8.059254e+07
193912,94136280.0,32,zy,288699.9,-8.059254e+07
193913,94136280.0,32,zz,-9.4688216e+07,-8.059254e+07
193914,94136280.0,33,xx,-8.08108e+07,-8.065998e+07
193915,94136280.0,33,xy,6583.3203,-8.065998e+07
193916,94136280.0,33,xz,-58278.9,-8.065998e+07
193917,94136280.0,33,yx,6583.3203,-8.065998e+07
193918,94136280.0,33,yy,-8.066407e+07,-8.065998e+07
193919,94136280.0,33,yz,234228.47,-8.065998e+07
193920,94136280.0,33,zx,-58278.9,-8.065998e+07
193921,94136280.0,33,zy,234228.47,-8.065998e+07
193922,94136280.0,33,zz,-9.4782776e+07,-8.065998e+07
193923,94136280.0,34,xx,-8.079936e+07,-8.064649e+07
193924,94136280.0,34,xy,3415.7915,-8.064649e+07
193925,94136280.0,34,xz,-33257.246,-8.064649e+07
193926,94136280.0,34,yx,3415.7915,-8.064649e+07
193927,94136280.0,34,yy,-8.065054e+07,-8.064649e+07
193928,94136280.0,34,yz,236742.52,-8.064649e+07
193929,94136280.0,34,zx,-33257.246,-8.064649e+07
193930,94136280.0,34,zy,236742.52,-8.064649e+07
193931,94136280.0,34,zz,-9.465177e+07,-8.064649e+07
193932,94136280.0,35,xx,-8.078792e+07,-8.063288e+07
193933,94136280.0,35,xy,248.26271,-8.063288e+07
193934,94136280.0,35,xz,-8235.596,-8.063288e+07
193935,94136280.0,35,yx,248.26271,-8.063288e+07
193936,94136280.0,35,yy,-8.063701e+07,-8.063288e+07
193937,94136280.0,35,yz,239256.55,-8.063288e+07
193938,94136280.0,35,zx,-8235.596,-8.063288e+07
193939,94136280.0,35,zy,239256.55,-8.063288e+07
193940,94136280.0,35,zz,-9.452076e+07,-8.063288e+07
193941,94136280.0,36,xx,-8.075339e+07,-8.060378e+07
193942,94136280.0,36,xy,4683.92,-8.060378e+07
193943,94136280.0,36,xz,-14699.081,-8.060378e+07
193944,94136280.0,36,yx,4683.92,-8.060378e+07
193945,94136280.0,36,yy,-8.0608744e+07,-8.060378e+07
193946,94136280.0,36,yz,258188.06,-8.060378e+07
193947,94136280.0,36,zx,-14699.081,-8.060378e+07
193948,94136280.0,36,zy,258188.06,-8.060378e+07
193949,94136280.0,36,zz,-9.437775e+07,-8.060378e+07
193950,94136280.0,37,xx,-8.076805e+07,-8.0637864e+07
193951,94136280.0,37,xy,-591.6682,-8.0637864e+07
193952,94136280.0,37,xz,-18924.77,-8.0637864e+07
193953,94136280.0,37,yx,-591.6682,-8.0637864e+07
193954,94136280.0,37,yy,-8.064238e+07,-8.0637864e+07
193955,94136280.0,37,yz,249115.44,-8.0637864e+07
193956,94136280.0,37,zx,-18924.77,-8.0637864e+07
193957,94136280.0,37,zy,249115.44,-8.0637864e+07
193958,94136280.0,37,zz,-9.439364e+07,-8.0637864e+07
193959,94136280.0,38,xx,-8.07827e+07,-8.067148e+07
193960,94136280.0,38,xy,-5867.2563,-8.067148e+07
193961,94136280.0,38,xz,-23150.455,-8.067148e+07
193962,94136280.0,38,yx,-5867.2563,-8.067148e+07
193963,94136280.0,38,yy,-8.067603e+07,-8.067148e+07
193964,94136280.0,38,yz,240042.81,-8.067148e+07
193965,94136280.0,38,zx,-23150.455,-8.067148e+07
193966,94136280.0,38,zy,240042.81,-8.067148e+07
193967,94136280.0,38,zz,-9.440954e+07,-8.067148e+07
193968,94136280.0,39,xx,-8.089604e+07,-8.07633e+07
193969,94136280.0,39,xy,-5008.0254,-8.07633e+07
193970,94136280.0,39,xz,-3239.5593,-8.07633e+07
193971,94136280.0,39,yx,-5008.0254,-8.07633e+07
193972,94136280.0,39,yy,-8.076732e+07,-8.07633e+07
193973,94136280.0,39,yz,229405.72,-8.07633e+07
193974,94136280.0,39,zx,-3239.5593,-8.07633e+07
193975,94136280.0,39,zy,229405.72,-8.07633e+07
193976,94136280.0,39,zz,-9.449547e+07,-8.07633e+07
193977,94136280.0,40,xx,-8.104722e+07,-8.092341e+07
193978,94136280.0,40,xy,1561.5537,-8.092341e+07
